id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,budget pressure,86,11,14,28,297,ship,baseline,monotonic-signal
g002,failure width,109,14,33,33,341,ship,edge,drag-penalty
g003,recovery gap,80,53,23,56,359,ship,recovery,confidence-floor
g004,runbook drift,113,40,40,99,497,ship,negative,lane-boundary
g005,budget pressure,89,71,29,82,444,ship,baseline,monotonic-signal
g006,failure width,80,54,4,35,356,ship,edge,drag-penalty
g007,recovery gap,79,48,14,59,375,ship,recovery,confidence-floor
g008,runbook drift,38,13,21,32,149,watch,negative,lane-boundary
g009,budget pressure,109,33,5,23,396,ship,baseline,monotonic-signal
g010,failure width,104,10,40,66,374,ship,edge,drag-penalty
g011,recovery gap,61,71,38,49,276,ship,recovery,confidence-floor
g012,runbook drift,87,34,39,88,393,ship,negative,lane-boundary
g013,budget pressure,104,18,40,69,388,ship,baseline,monotonic-signal
g014,failure width,72,13,43,21,185,ship,edge,drag-penalty
g015,recovery gap,103,13,4,88,490,ship,recovery,confidence-floor
g016,runbook drift,34,50,7,40,218,ship,negative,lane-boundary
g017,budget pressure,47,36,31,63,241,ship,baseline,monotonic-signal
g018,failure width,57,67,44,36,222,ship,edge,drag-penalty
g019,recovery gap,66,50,31,27,240,ship,recovery,confidence-floor
g020,runbook drift,30,44,26,27,136,watch,negative,lane-boundary
g021,budget pressure,59,8,25,32,199,ship,baseline,monotonic-signal
g022,failure width,33,28,26,55,185,ship,edge,drag-penalty
g023,recovery gap,68,75,7,98,461,ship,recovery,confidence-floor
g024,runbook drift,89,66,41,81,413,ship,negative,lane-boundary
g025,budget pressure,59,30,18,34,239,ship,baseline,monotonic-signal
g026,failure width,91,49,8,58,422,ship,edge,drag-penalty
g027,recovery gap,67,26,25,31,239,ship,recovery,confidence-floor
g028,runbook drift,102,17,14,22,339,ship,negative,lane-boundary
g029,budget pressure,35,15,31,65,188,ship,baseline,monotonic-signal
g030,failure width,49,16,41,48,177,ship,edge,drag-penalty
g031,recovery gap,60,19,6,87,361,ship,recovery,confidence-floor
g032,runbook drift,39,58,32,68,247,ship,negative,lane-boundary
g033,budget pressure,62,45,25,20,221,ship,baseline,monotonic-signal
g034,failure width,33,76,23,87,303,ship,edge,drag-penalty
g035,recovery gap,66,59,24,39,287,ship,recovery,confidence-floor
g036,runbook drift,42,53,25,62,253,ship,negative,lane-boundary
g037,budget pressure,33,18,28,35,131,watch,baseline,monotonic-signal
g038,failure width,32,38,31,26,124,watch,edge,drag-penalty
g039,recovery gap,79,15,34,26,236,ship,recovery,confidence-floor
g040,runbook drift,62,76,16,31,292,ship,negative,lane-boundary
g041,budget pressure,57,39,29,54,260,ship,baseline,monotonic-signal
g042,failure width,102,23,16,97,491,ship,edge,drag-penalty
g043,recovery gap,40,18,11,80,276,ship,recovery,confidence-floor
g044,runbook drift,57,18,10,33,235,ship,negative,lane-boundary
g045,budget pressure,113,55,11,57,486,ship,baseline,monotonic-signal
g046,failure width,56,41,34,30,201,ship,edge,drag-penalty
g047,recovery gap,75,72,26,21,287,ship,recovery,confidence-floor
g048,runbook drift,88,55,45,64,357,ship,negative,lane-boundary
g049,budget pressure,98,49,35,47,367,ship,baseline,monotonic-signal
g050,failure width,107,13,10,86,486,ship,edge,drag-penalty
g051,recovery gap,71,33,41,67,298,ship,recovery,confidence-floor
g052,runbook drift,100,10,16,105,488,ship,negative,lane-boundary
g053,budget pressure,74,71,26,86,413,ship,baseline,monotonic-signal
g054,failure width,109,35,33,38,372,ship,edge,drag-penalty
g055,recovery gap,42,54,17,61,268,ship,recovery,confidence-floor
g056,runbook drift,100,31,10,34,379,ship,negative,lane-boundary
g057,budget pressure,44,22,8,25,188,ship,baseline,monotonic-signal
g058,failure width,108,20,9,25,376,ship,edge,drag-penalty
g059,recovery gap,55,21,10,30,226,ship,recovery,confidence-floor
g060,runbook drift,76,24,13,53,332,ship,negative,lane-boundary
g061,budget pressure,90,63,16,96,493,ship,baseline,monotonic-signal
g062,failure width,101,50,19,79,473,ship,edge,drag-penalty
g063,recovery gap,80,11,43,32,229,ship,recovery,confidence-floor
g064,runbook drift,103,64,14,56,457,ship,negative,lane-boundary
g065,budget pressure,74,58,43,29,252,ship,baseline,monotonic-signal
g066,failure width,107,23,38,20,308,ship,edge,drag-penalty
g067,recovery gap,83,43,37,63,344,ship,recovery,confidence-floor
g068,runbook drift,74,20,38,46,258,ship,negative,lane-boundary
g069,budget pressure,73,11,19,85,362,ship,baseline,monotonic-signal
g070,failure width,32,44,11,66,250,ship,edge,drag-penalty
g071,recovery gap,103,28,30,104,485,ship,recovery,confidence-floor
g072,runbook drift,98,23,20,85,447,ship,negative,lane-boundary
g073,budget pressure,55,23,37,37,188,ship,baseline,monotonic-signal
g074,failure width,81,60,26,60,371,ship,edge,drag-penalty
g075,recovery gap,98,46,43,33,320,ship,recovery,confidence-floor
g076,runbook drift,66,77,11,24,301,ship,negative,lane-boundary
g077,budget pressure,97,60,18,24,363,ship,baseline,monotonic-signal
g078,failure width,116,54,44,29,372,ship,edge,drag-penalty
g079,recovery gap,41,18,37,52,171,ship,recovery,confidence-floor
g080,runbook drift,51,38,35,95,311,ship,negative,lane-boundary
g081,budget pressure,60,15,36,78,279,ship,baseline,monotonic-signal
g082,failure width,112,76,37,31,400,ship,edge,drag-penalty
g083,recovery gap,53,40,40,55,229,ship,recovery,confidence-floor
g084,runbook drift,115,59,43,28,374,ship,negative,lane-boundary
g085,budget pressure,62,36,4,105,424,ship,baseline,monotonic-signal
g086,failure width,83,27,28,62,344,ship,edge,drag-penalty
g087,recovery gap,53,25,41,45,192,ship,recovery,confidence-floor
g088,runbook drift,85,26,28,84,393,ship,negative,lane-boundary
g089,budget pressure,61,29,23,65,296,ship,baseline,monotonic-signal
g090,failure width,96,68,22,103,518,ship,edge,drag-penalty
g091,recovery gap,117,55,23,84,528,ship,recovery,confidence-floor
g092,runbook drift,43,16,4,36,209,ship,negative,lane-boundary
g093,budget pressure,54,69,38,59,273,ship,baseline,monotonic-signal
g094,failure width,33,63,15,32,196,ship,edge,drag-penalty
g095,recovery gap,56,28,5,23,232,ship,recovery,confidence-floor
g096,runbook drift,115,48,22,23,395,ship,negative,lane-boundary
